model_name,task_name,file_path,date,evaluation_time,"acc,none","acc_stderr,none","acc_norm,none","acc_norm_stderr,none",n_samples_original,n_samples_effective,n_shot
google/gemma-3-1b-it,analogies_high,D:\Masters In Germany\Computer Science\Semester 4\Practical_NLP\Babelnet_Client\results\gemma-3-1b-it\results_2025-08-13T13-29-30.901702.json,1755084134.8223872,436.14119483801187,0.3772916666666667,0.006996898442619103,0.36645833333333333,0.006955438540409305,4800,4800,0
google/gemma-3-1b-it,analogies_low,D:\Masters In Germany\Computer Science\Semester 4\Practical_NLP\Babelnet_Client\results\gemma-3-1b-it\results_2025-08-13T13-29-30.901702.json,1755084134.8223872,436.14119483801187,0.3045,0.010292854143686952,0.3115,0.010357968852983557,2000,2000,0
google/gemma-3-1b-it,analogies_medium,D:\Masters In Germany\Computer Science\Semester 4\Practical_NLP\Babelnet_Client\results\gemma-3-1b-it\results_2025-08-13T13-29-30.901702.json,1755084134.8223872,436.14119483801187,0.33566666666666667,0.008623010144559299,0.33466666666666667,0.008616633822000105,3000,3000,0
google/gemma-3-1b-it,analogies_mono,D:\Masters In Germany\Computer Science\Semester 4\Practical_NLP\Babelnet_Client\results\gemma-3-1b-it\results_2025-08-13T13-29-30.901702.json,1755084134.8223872,436.14119483801187,0.4027272727272727,0.014794252152461775,0.39636363636363636,0.014754882418046069,1100,1100,0
google/gemma-3-1b-it,hypernymy_high,D:\Masters In Germany\Computer Science\Semester 4\Practical_NLP\Babelnet_Client\results\gemma-3-1b-it\results_2025-08-13T13-36-30.221889.json,1755084613.2474308,376.98596998199355,0.43645833333333334,0.007159110010058245,0.36583333333333334,0.006952931767962386,4800,4800,0
google/gemma-3-1b-it,hypernymy_low,D:\Masters In Germany\Computer Science\Semester 4\Practical_NLP\Babelnet_Client\results\gemma-3-1b-it\results_2025-08-13T13-36-30.221889.json,1755084613.2474308,376.98596998199355,0.3665,0.01077714936679648,0.3065,0.010311742870170363,2000,2000,0
google/gemma-3-1b-it,hypernymy_medium,D:\Masters In Germany\Computer Science\Semester 4\Practical_NLP\Babelnet_Client\results\gemma-3-1b-it\results_2025-08-13T13-36-30.221889.json,1755084613.2474308,376.98596998199355,0.41633333333333333,0.00900149831714761,0.3403333333333333,0.008652194635419936,3000,3000,0
google/gemma-3-1b-it,hypernymy_mono,D:\Masters In Germany\Computer Science\Semester 4\Practical_NLP\Babelnet_Client\results\gemma-3-1b-it\results_2025-08-13T13-36-30.221889.json,1755084613.2474308,376.98596998199355,0.5050597976080957,0.015171651330554396,0.4609015639374425,0.015125969286855835,1087,1087,0
google/gemma-3-1b-it,meronymy_high,D:\Masters In Germany\Computer Science\Semester 4\Practical_NLP\Babelnet_Client\results\gemma-3-1b-it\results_2025-08-13T13-43-09.032286.json,1755085020.6607687,368.3820971420064,0.339375,0.006835055586214405,0.2577083333333333,0.006313586699216179,4800,4800,0
google/gemma-3-1b-it,meronymy_low,D:\Masters In Germany\Computer Science\Semester 4\Practical_NLP\Babelnet_Client\results\gemma-3-1b-it\results_2025-08-13T13-43-09.032286.json,1755085020.6607687,368.3820971420064,0.3005,0.0102543869258777,0.2405,0.009559056584276153,2000,2000,0
google/gemma-3-1b-it,meronymy_medium,D:\Masters In Germany\Computer Science\Semester 4\Practical_NLP\Babelnet_Client\results\gemma-3-1b-it\results_2025-08-13T13-43-09.032286.json,1755085020.6607687,368.3820971420064,0.33566666666666667,0.008623010144559299,0.33466666666666667,0.008616633822000105,3000,3000,0
google/gemma-3-1b-it,meronymy_mono,D:\Masters In Germany\Computer Science\Semester 4\Practical_NLP\Babelnet_Client\results\gemma-3-1b-it\results_2025-08-13T13-43-09.032286.json,1755085020.6607687,368.3820971420064,0.46458141674333026,0.015134313456309296,0.3045078196872125,0.013964662302385357,1087,1087,0
google/gemma-3-1b-it,gloss_high,D:\Masters In Germany\Computer Science\Semester 4\Practical_NLP\Babelnet_Client\results\gemma-3-1b-it\results_2025-08-13T13-49-24.552616.json,1755085402.4850893,362.0765396790084,0.4659090909090909,0.007237118269711522,0.43686868686868685,0.0071959441162598005,4752,4752,0
google/gemma-3-1b-it,gloss_low,D:\Masters In Germany\Computer Science\Semester 4\Practical_NLP\Babelnet_Client\results\gemma-3-1b-it\results_2025-08-13T13-49-24.552616.json,1755085402.4850893,362.0765396790084,0.3424242424242424,0.01066675331998,0.3398989898989899,0.010647735113360313,1980,1980,0
google/gemma-3-1b-it,gloss_medium,D:\Masters In Germany\Computer Science\Semester 4\Practical_NLP\Babelnet_Client\results\gemma-3-1b-it\results_2025-08-13T13-49-24.552616.json,1755085402.4850893,362.0765396790084,0.4,0.008990845237248992,0.4043771043771044,0.009006869535646589,2970,2970,0
google/gemma-3-1b-it,gloss_mono,D:\Masters In Germany\Computer Science\Semester 4\Practical_NLP\Babelnet_Client\results\gemma-3-1b-it\results_2025-08-13T13-49-24.552616.json,1755085402.4850893,362.0765396790084,0.47176684881602915,0.01507208111532596,0.37249544626593806,0.01459706732377938,1098,1098,0
google/gemma-3-1b-it,analogies_all,D:\Masters In Germany\Computer Science\Semester 4\Practical_NLP\Babelnet_Client\results\gemma-3-1b-it\results_2025-08-13T14-11-05.748476.json,1755085782.7048607,1283.0522894190071,0.3569971440228478,0.002498776673724983,0.35082279341765266,0.002488938432470474,36765,36765,0
google/gemma-3-1b-it,gloss_all,D:\Masters In Germany\Computer Science\Semester 4\Practical_NLP\Babelnet_Client\results\gemma-3-1b-it\results_2025-08-13T14-13-54.641879.json,1755087185.672365,49.00357590900967,0.41333333333333333,0.01799305936833497,0.392,0.01783831851595422,750,750,0
google/gemma-3-1b-it,hypernymy_all,D:\Masters In Germany\Computer Science\Semester 4\Practical_NLP\Babelnet_Client\results\gemma-3-1b-it\results_2025-08-13T14-33-56.326887.json,1755087247.0499587,1189.2878423319926,0.4017407860737114,0.002556856071692517,0.33341493268053857,0.002458719212756912,36765,36765,0
google/gemma-3-1b-it,meronymy_all,D:\Masters In Germany\Computer Science\Semester 4\Practical_NLP\Babelnet_Client\results\gemma-3-1b-it\results_2025-08-13T14-53-52.696331.json,1755088443.376048,1189.3286035250057,0.32046783625730996,0.002433805421309278,0.2322045423636611,0.002202149231023849,36765,36765,0
google/gemma-7b-it,analogies_high,D:\Masters In Germany\Computer Science\Semester 4\Practical_NLP\Babelnet_Client\results\gemma7b\results_2025-08-12T23-53-08.955868.json,1755033269.6445186,2319.340841208119,0.364375,0.006947033549324709,0.3954166666666667,0.007057976300764543,4800,4800,5
google/gemma-7b-it,analogies_low,D:\Masters In Germany\Computer Science\Semester 4\Practical_NLP\Babelnet_Client\results\gemma7b\results_2025-08-12T23-53-08.955868.json,1755033269.6445186,2319.340841208119,0.3115,0.010357968852983563,0.328,0.01050062529403753,2000,2000,5
google/gemma-7b-it,analogies_medium,D:\Masters In Germany\Computer Science\Semester 4\Practical_NLP\Babelnet_Client\results\gemma7b\results_2025-08-12T23-53-08.955868.json,1755033269.6445186,2319.340841208119,0.331,0.008592881503751242,0.3556666666666667,0.008741554088695733,3000,3000,5
google/gemma-7b-it,analogies_mono,D:\Masters In Germany\Computer Science\Semester 4\Practical_NLP\Babelnet_Client\results\gemma7b\results_2025-08-12T23-53-08.955868.json,1755033269.6445186,2319.340841208119,0.5927272727272728,0.014820787263707355,0.5827272727272728,0.014874549666977002,1100,1100,5
google/gemma-7b-it,hypernymy_high,D:\Masters In Germany\Computer Science\Semester 4\Practical_NLP\Babelnet_Client\results\gemma7b\results_2025-08-13T00-15-18.340941.json,1755035725.509058,1193.1345629040152,0.5591666666666667,0.007166918652719425,0.5772916666666666,0.0071308725448914045,4800,4800,5
google/gemma-7b-it,hypernymy_low,D:\Masters In Germany\Computer Science\Semester 4\Practical_NLP\Babelnet_Client\results\gemma7b\results_2025-08-13T00-15-18.340941.json,1755035725.509058,1193.1345629040152,0.472,0.011165587094621534,0.4645,0.011154913314119563,2000,2000,5
google/gemma-7b-it,hypernymy_medium,D:\Masters In Germany\Computer Science\Semester 4\Practical_NLP\Babelnet_Client\results\gemma7b\results_2025-08-13T00-15-18.340941.json,1755035725.509058,1193.1345629040152,0.5396666666666666,0.009101453950140267,0.572,0.00903507300365584,3000,3000,5
google/gemma-7b-it,hypernymy_mono,D:\Masters In Germany\Computer Science\Semester 4\Practical_NLP\Babelnet_Client\results\gemma7b\results_2025-08-13T00-15-18.340941.json,1755035725.509058,1193.1345629040152,0.7580496780128795,0.012995620585378858,0.7414903403863845,0.013285448619737563,1087,1087,5
google/gemma-7b-it,meronymy_high,D:\Masters In Germany\Computer Science\Semester 4\Practical_NLP\Babelnet_Client\results\gemma7b\results_2025-08-13T00-45-30.688516.json,1755036999.2472875,1731.4722230690531,0.42791666666666667,0.0071422306931324215,0.4085416666666667,0.007095857424941725,4800,4800,5
google/gemma-7b-it,meronymy_low,D:\Masters In Germany\Computer Science\Semester 4\Practical_NLP\Babelnet_Client\results\gemma7b\results_2025-08-13T00-45-30.688516.json,1755036999.2472875,1731.4722230690531,0.382,0.010867246593514929,0.37,0.010798532499931648,2000,2000,5
google/gemma-7b-it,meronymy_medium,D:\Masters In Germany\Computer Science\Semester 4\Practical_NLP\Babelnet_Client\results\gemma7b\results_2025-08-13T00-45-30.688516.json,1755036999.2472875,1731.4722230690531,0.331,0.008592881503751242,0.3556666666666667,0.008741554088695733,3000,3000,5
google/gemma-7b-it,meronymy_mono,D:\Masters In Germany\Computer Science\Semester 4\Practical_NLP\Babelnet_Client\results\gemma7b\results_2025-08-13T00-45-30.688516.json,1755036999.2472875,1731.4722230690531,0.6347746090156394,0.014610845285864937,0.5344986200551978,0.015136270064584522,1087,1087,5
google/gemma-7b-it,gloss_high,D:\Masters In Germany\Computer Science\Semester 4\Practical_NLP\Babelnet_Client\results\gemma7b\results_2025-08-13T01-19-04.503544.json,1755038877.4983327,1867.0178637369536,0.7489478114478114,0.00629093602439288,0.8432239057239057,0.00527495623082649,4752,4752,5
google/gemma-7b-it,gloss_low,D:\Masters In Germany\Computer Science\Semester 4\Practical_NLP\Babelnet_Client\results\gemma7b\results_2025-08-13T01-19-04.503544.json,1755038877.4983327,1867.0178637369536,0.5191919191919192,0.011231220252341656,0.6035353535353535,0.010995897773558309,1980,1980,5
google/gemma-7b-it,gloss_medium,D:\Masters In Germany\Computer Science\Semester 4\Practical_NLP\Babelnet_Client\results\gemma7b\results_2025-08-13T01-19-04.503544.json,1755038877.4983327,1867.0178637369536,0.6616161616161617,0.008683658987628816,0.765993265993266,0.00777000958740026,2970,2970,5
google/gemma-7b-it,gloss_mono,D:\Masters In Germany\Computer Science\Semester 4\Practical_NLP\Babelnet_Client\results\gemma7b\results_2025-08-13T01-19-04.503544.json,1755038877.4983327,1867.0178637369536,0.9653916211293261,0.00551872911058382,0.9735883424408015,0.004841525210779447,1098,1098,5
google/gemma-7b-it,analogies_all,D:\Masters In Germany\Computer Science\Semester 4\Practical_NLP\Babelnet_Client\results\gemma7b\results_2025-08-13T03-23-26.247592.json,1755040816.6319695,7389.629637164995,0.3755745954032368,0.002525672335358065,0.39113287093703253,0.0025451421500718567,36765,36765,5
google/gemma-7b-it,gloss_all,D:\Masters In Germany\Computer Science\Semester 4\Practical_NLP\Babelnet_Client\results\gemma7b\results_2025-08-13T03-27-32.770821.json,1755048242.1643085,210.63935214607045,0.652,0.017404939218862152,0.748,0.01586390719217268,750,750,5
google/gemma-7b-it,hypernymy_all,D:\Masters In Germany\Computer Science\Semester 4\Practical_NLP\Babelnet_Client\results\gemma7b\results_2025-08-13T04-33-05.487740.json,1755048475.5531561,3909.9435734590515,0.48559771521827827,0.002606623960649461,0.489296885624915,0.0026071084675561972,36765,36765,5
google/gemma-7b-it,meronymy_all,D:\Masters In Germany\Computer Science\Semester 4\Practical_NLP\Babelnet_Client\results\gemma7b\results_2025-08-13T05-48-51.042340.json,1755052431.1436002,4499.925202888902,0.36053311573507413,0.002504207036782929,0.313640690874473,0.002419806207078671,36765,36765,5
google/gemma-7b-it,analogies_high,D:\Masters In Germany\Computer Science\Semester 4\Practical_NLP\Babelnet_Client\results\gemma7b\results_2025-08-13T13-32-50.865608.json,1755084134.8223975,636.1043372679997,0.35479166666666667,0.006906552450350243,0.3564583333333333,0.00691380850602936,4800,4800,0
google/gemma-7b-it,analogies_low,D:\Masters In Germany\Computer Science\Semester 4\Practical_NLP\Babelnet_Client\results\gemma7b\results_2025-08-13T13-32-50.865608.json,1755084134.8223975,636.1043372679997,0.3175,0.010411583719001251,0.3255,0.01047997089189404,2000,2000,0
google/gemma-7b-it,analogies_medium,D:\Masters In Germany\Computer Science\Semester 4\Practical_NLP\Babelnet_Client\results\gemma7b\results_2025-08-13T13-32-50.865608.json,1755084134.8223975,636.1043372679997,0.32866666666666666,0.008577460030208308,0.3283333333333333,0.008575237416583373,3000,3000,0
google/gemma-7b-it,analogies_mono,D:\Masters In Germany\Computer Science\Semester 4\Practical_NLP\Babelnet_Client\results\gemma7b\results_2025-08-13T13-32-50.865608.json,1755084134.8223975,636.1043372679997,0.5390909090909091,0.015036258900893858,0.4618181818181818,0.015038384274972996,1100,1100,0
google/gemma-7b-it,hypernymy_high,D:\Masters In Germany\Computer Science\Semester 4\Practical_NLP\Babelnet_Client\results\gemma7b\results_2025-08-13T13-42-16.637722.json,1755084792.8088624,543.8391854250076,0.4125,0.007106250898590051,0.33270833333333333,0.006801650545915927,4800,4800,0
google/gemma-7b-it,hypernymy_low,D:\Masters In Germany\Computer Science\Semester 4\Practical_NLP\Babelnet_Client\results\gemma7b\results_2025-08-13T13-42-16.637722.json,1755084792.8088624,543.8391854250076,0.3775,0.010842308463902531,0.326,0.010484128885092753,2000,2000,0
google/gemma-7b-it,hypernymy_medium,D:\Masters In Germany\Computer Science\Semester 4\Practical_NLP\Babelnet_Client\results\gemma7b\results_2025-08-13T13-42-16.637722.json,1755084792.8088624,543.8391854250076,0.411,0.008984425782182318,0.3526666666666667,0.008724849796087489,3000,3000,0
google/gemma-7b-it,hypernymy_mono,D:\Masters In Germany\Computer Science\Semester 4\Practical_NLP\Babelnet_Client\results\gemma7b\results_2025-08-13T13-42-16.637722.json,1755084792.8088624,543.8391854250076,0.6053357865685373,0.014831911867289044,0.48942042318307266,0.015169031423351628,1087,1087,0
google/gemma-7b-it,meronymy_high,D:\Masters In Germany\Computer Science\Semester 4\Practical_NLP\Babelnet_Client\results\gemma7b\results_2025-08-13T13-50-40.778124.json,1755085362.9088142,477.8786154779955,0.3375,0.006825814080536743,0.25104166666666666,0.006259308521565281,4800,4800,0
google/gemma-7b-it,meronymy_low,D:\Masters In Germany\Computer Science\Semester 4\Practical_NLP\Babelnet_Client\results\gemma7b\results_2025-08-13T13-50-40.778124.json,1755085362.9088142,477.8786154779955,0.3055,0.010302327114394511,0.238,0.009524881189854431,2000,2000,0
google/gemma-7b-it,meronymy_medium,D:\Masters In Germany\Computer Science\Semester 4\Practical_NLP\Babelnet_Client\results\gemma7b\results_2025-08-13T13-50-40.778124.json,1755085362.9088142,477.8786154779955,0.32866666666666666,0.008577460030208308,0.3283333333333333,0.008575237416583373,3000,3000,0
google/gemma-7b-it,meronymy_mono,D:\Masters In Germany\Computer Science\Semester 4\Practical_NLP\Babelnet_Client\results\gemma7b\results_2025-08-13T13-50-40.778124.json,1755085362.9088142,477.8786154779955,0.5482980680772769,0.01510147678007773,0.30726770929162833,0.013999942913534812,1087,1087,0
google/gemma-7b-it,gloss_high,D:\Masters In Germany\Computer Science\Semester 4\Practical_NLP\Babelnet_Client\results\gemma7b\results_2025-08-13T13-58-37.892479.json,1755085859.508784,458.39441851399897,0.647516835016835,0.006931100667968048,0.6841329966329966,0.006744191347632132,4752,4752,0
google/gemma-7b-it,gloss_low,D:\Masters In Germany\Computer Science\Semester 4\Practical_NLP\Babelnet_Client\results\gemma7b\results_2025-08-13T13-58-37.892479.json,1755085859.508784,458.39441851399897,0.4676767676767677,0.011215992530974049,0.5116161616161616,0.011236469372369369,1980,1980,0
google/gemma-7b-it,gloss_medium,D:\Masters In Germany\Computer Science\Semester 4\Practical_NLP\Babelnet_Client\results\gemma7b\results_2025-08-13T13-58-37.892479.json,1755085859.508784,458.39441851399897,0.5579124579124579,0.009114483627431901,0.6276094276094276,0.00887235620392698,2970,2970,0
google/gemma-7b-it,gloss_mono,D:\Masters In Germany\Computer Science\Semester 4\Practical_NLP\Babelnet_Client\results\gemma7b\results_2025-08-13T13-58-37.892479.json,1755085859.508784,458.39441851399897,0.7896174863387978,0.012305800916470317,0.7513661202185792,0.013049763585289855,1098,1098,0
google/gemma-7b-it,analogies_all,D:\Masters In Germany\Computer Science\Semester 4\Practical_NLP\Babelnet_Client\results\gemma7b\results_2025-08-13T14-26-11.790156.json,1755086339.648961,1632.1505687020108,0.3556643546851625,0.002496691432107397,0.3482116143070855,0.002484640478693945,36765,36765,0
google/gemma-7b-it,gloss_all,D:\Masters In Germany\Computer Science\Semester 4\Practical_NLP\Babelnet_Client\results\gemma7b\results_2025-08-13T14-29-03.397365.json,1755087990.8122368,152.59402332099853,0.5586666666666666,0.018143406715368664,0.62,0.017735634665346563,750,750,0
google/gemma-7b-it,hypernymy_all,D:\Masters In Germany\Computer Science\Semester 4\Practical_NLP\Babelnet_Client\results\gemma7b\results_2025-08-13T14-53-27.774876.json,1755088148.784264,1458.999929615995,0.3944784441724466,0.0025489719930818075,0.3215014279885761,0.0024358724492454693,36765,36765,0
google/gemma-7b-it,meronymy_all,D:\Masters In Germany\Computer Science\Semester 4\Practical_NLP\Babelnet_Client\results\gemma7b\results_2025-08-13T15-18-01.397605.json,1755089613.681504,1467.726849276005,0.31081191350469195,0.002413828054712409,0.22344621243030055,0.0021725055327855977,36765,36765,0
meta-llama/Llama-3.1-8B-Instruct,analogies_high,D:\Masters In Germany\Computer Science\Semester 4\Practical_NLP\Babelnet_Client\results\llama\results_2025-08-12T14-44-10.801791.json,1755000742.998733,1907.993513965048,0.5283333333333333,0.007206032616384156,0.5491666666666667,0.0071826502384991645,4800,4800,5
meta-llama/Llama-3.1-8B-Instruct,analogies_low,D:\Masters In Germany\Computer Science\Semester 4\Practical_NLP\Babelnet_Client\results\llama\results_2025-08-12T14-44-10.801791.json,1755000742.998733,1907.993513965048,0.435,0.011088235860011592,0.4445,0.011114028784284498,2000,2000,5
meta-llama/Llama-3.1-8B-Instruct,analogies_medium,D:\Masters In Germany\Computer Science\Semester 4\Practical_NLP\Babelnet_Client\results\llama\results_2025-08-12T14-44-10.801791.json,1755000742.998733,1907.993513965048,0.4796666666666667,0.00912267831314091,0.48966666666666664,0.009128281103949216,3000,3000,5
meta-llama/Llama-3.1-8B-Instruct,analogies_mono,D:\Masters In Germany\Computer Science\Semester 4\Practical_NLP\Babelnet_Client\results\llama\results_2025-08-12T14-44-10.801791.json,1755000742.998733,1907.993513965048,0.7509090909090909,0.013045891843557002,0.6936363636363636,0.01390547049929665,1100,1100,5
meta-llama/Llama-3.1-8B-Instruct,gloss_high,D:\Masters In Germany\Computer Science\Semester 4\Practical_NLP\Babelnet_Client\results\llama\results_2025-08-12T15-31-05.865256.json,1755004202.1245487,1263.7509479383007,0.8541666666666666,0.005120438988721178,0.9107744107744108,0.0041357816994885745,4752,4752,5
meta-llama/Llama-3.1-8B-Instruct,gloss_low,D:\Masters In Germany\Computer Science\Semester 4\Practical_NLP\Babelnet_Client\results\llama\results_2025-08-12T15-31-05.865256.json,1755004202.1245487,1263.7509479383007,0.6767676767676768,0.010513668969233343,0.752020202020202,0.00970733478080297,1980,1980,5
meta-llama/Llama-3.1-8B-Instruct,gloss_medium,D:\Masters In Germany\Computer Science\Semester 4\Practical_NLP\Babelnet_Client\results\llama\results_2025-08-12T15-31-05.865256.json,1755004202.1245487,1263.7509479383007,0.7777777777777778,0.007629857196541866,0.8585858585858586,0.0063948916023922435,2970,2970,5
meta-llama/Llama-3.1-8B-Instruct,gloss_mono,D:\Masters In Germany\Computer Science\Semester 4\Practical_NLP\Babelnet_Client\results\llama\results_2025-08-12T15-31-05.865256.json,1755004202.1245487,1263.7509479383007,0.98816029143898,0.003265734628505488,0.9936247723132969,0.002403010903552879,1098,1098,5
meta-llama/Llama-3.1-8B-Instruct,meronymy_high,D:\Masters In Germany\Computer Science\Semester 4\Practical_NLP\Babelnet_Client\results\llama\results_2025-08-12T16-38-00.583190.json,1755008299.9442885,1180.6552418284118,0.5295833333333333,0.007204985805695902,0.5079166666666667,0.007216725473905912,4800,4800,5
meta-llama/Llama-3.1-8B-Instruct,meronymy_low,D:\Masters In Germany\Computer Science\Semester 4\Practical_NLP\Babelnet_Client\results\llama\results_2025-08-12T16-38-00.583190.json,1755008299.9442885,1180.6552418284118,0.4555,0.011138757154883975,0.444,0.011112774040420284,2000,2000,5
meta-llama/Llama-3.1-8B-Instruct,meronymy_medium,D:\Masters In Germany\Computer Science\Semester 4\Practical_NLP\Babelnet_Client\results\llama\results_2025-08-12T16-38-00.583190.json,1755008299.9442885,1180.6552418284118,0.4796666666666667,0.00912267831314091,0.48966666666666664,0.009128281103949216,3000,3000,5
meta-llama/Llama-3.1-8B-Instruct,meronymy_mono,D:\Masters In Germany\Computer Science\Semester 4\Practical_NLP\Babelnet_Client\results\llama\results_2025-08-12T16-38-00.583190.json,1755008299.9442885,1180.6552418284118,0.7414903403863845,0.01328544861973759,0.6752529898804048,0.01420989686815728,1087,1087,5
